zip_code,population,median_hh_income,poverty_count,%_poverty
02791,316.0,104712.0,0,0.0
02802,440.0,118889.0,0,0.0
02804,2472.0,101845.0,168,6.8
02806,15107.0,150019.0,709,4.69
02807,807.0,72450.0,71,8.8
02808,2561.0,94712.0,167,6.52
02809,20417.0,96950.0,1176,5.76
02812,1284.0,106583.0,38,2.96
02813,7593.0,105177.0,446,5.87
02814,7070.0,106827.0,211,2.98
02815,146.0,,0,0.0
02816,30350.0,97871.0,2289,7.54
02817,5832.0,136555.0,90,1.54
02818,17034.0,118996.0,819,4.81
02822,5260.0,90718.0,479,9.11
02823,20.0,,0,0.0
02824,375.0,158438.0,0,0.0
02825,5111.0,110427.0,125,2.45
02826,579.0,74522.0,0,0.0
02827,2197.0,126250.0,44,2.0
02828,6374.0,94626.0,173,2.71
02829,63.0,,0,0.0
02830,6466.0,120457.0,422,6.53
02831,3552.0,136596.0,165,4.65
02832,4494.0,99574.0,231,5.14
02833,563.0,,20,3.55
02835,5219.0,144792.0,209,4.0
02836,47.0,,0,0.0
02837,3526.0,128000.0,108,3.06
02838,3343.0,81375.0,286,8.56
02839,1611.0,100906.0,110,6.83
02840,17973.0,93415.0,2179,12.12
02841,916.0,,0,0.0
02842,13819.0,101054.0,1199,8.68
02852,20781.0,117817.0,1138,5.48
02857,7474.0,107854.0,340,4.55
02858,280.0,92016.0,0,0.0
02859,6025.0,119701.0,148,2.46
02860,21646.0,63109.0,2743,12.67
02861,18267.0,79641.0,1538,8.42
02863,5453.0,33047.0,1663,30.5
02864,31131.0,120277.0,1067,3.43
02865,15065.0,115993.0,822,5.46
02871,15729.0,119885.0,561,3.57
02872,65.0,133281.0,0,0.0
02873,89.0,,0,0.0
02874,6198.0,152621.0,261,4.21
02875,161.0,89617.0,0,0.0
02876,444.0,33008.0,74,16.67
02878,14970.0,99411.0,795,5.31
02879,20392.0,116429.0,881,4.32
02881,5453.0,56917.0,265,4.86
02882,12169.0,95935.0,2300,18.9
02885,10177.0,88621.0,975,9.58
02886,26635.0,90000.0,1561,5.86
02888,15791.0,85602.0,1296,8.21
02889,23748.0,85976.0,1607,6.77
02891,19728.0,93667.0,1060,5.37
02892,5450.0,139671.0,120,2.2
02893,26116.0,73235.0,2453,9.39
02894,554.0,,14,2.53
02895,25361.0,59419.0,4080,16.09
02896,11170.0,108993.0,558,5.0
02898,1518.0,99792.0,51,3.36
02903,8029.0,82739.0,731,9.1
02904,18394.0,68452.0,2153,11.7
