zip_code,population,median_hh_income,poverty_count,%_poverty
02841,151.0,,0,0.0
02842,1353.0,98675.0,248,18.33
02852,1309.0,95313.0,209,15.97
02857,345.0,163353.0,3,0.87
02858,,,0,
02859,159.0,,12,7.55
02860,10370.0,65765.0,1674,16.14
02861,3674.0,82292.0,435,11.84
02863,6563.0,55199.0,1450,22.09
02864,1830.0,126154.0,173,9.45
02865,1616.0,176076.0,175,10.83
02871,1506.0,115192.0,204,13.55
02872,32.0,,0,0.0
02873,,,0,
02874,367.0,,0,0.0
02875,45.0,,0,0.0
02876,,,0,
02878,444.0,,18,4.05
02879,838.0,,21,2.51
02881,381.0,,0,0.0
02882,582.0,225438.0,98,16.84
02885,531.0,122622.0,22,4.14
02886,1939.0,81667.0,112,5.78
02888,1266.0,84143.0,222,17.54
02889,1879.0,76413.0,294,15.65
02891,778.0,35913.0,65,8.35
02892,202.0,,0,0.0
02893,2318.0,54442.0,312,13.46
02894,,,0,
02895,7920.0,33161.0,2589,32.69
02896,268.0,120938.0,0,0.0
02898,225.0,,0,0.0
02903,701.0,,72,10.27
02904,5082.0,58917.0,891,17.53
02905,3692.0,46319.0,375,10.16
02906,2010.0,65000.0,304,15.12
02907,8314.0,62500.0,1861,22.38
02908,8551.0,80153.0,1347,15.75
02909,10428.0,52370.0,2485,23.83
02910,3076.0,94722.0,227,7.38
02911,1359.0,150729.0,212,15.6
02912,419.0,,15,3.58
02914,2629.0,44545.0,648,24.65
02915,1718.0,91718.0,147,8.56
02916,511.0,92700.0,58,11.35
02917,473.0,136688.0,14,2.96
02918,191.0,,0,0.0
02919,4199.0,,683,16.27
02920,3086.0,58750.0,343,11.11
02921,513.0,124318.0,45,8.77
03031,410.0,,24,5.85
03032,259.0,148767.0,0,0.0
03033,151.0,196295.0,0,0.0
03034,241.0,181220.0,10,4.15
03036,103.0,,0,0.0
03037,180.0,84188.0,0,0.0
03038,1340.0,120893.0,60,4.48
03042,221.0,,0,0.0
03043,38.0,94659.0,0,0.0
03044,240.0,71477.0,19,7.92
03045,958.0,,4,0.42
03046,70.0,,0,0.0
03047,108.0,,0,0.0
03048,144.0,,14,9.72
03049,540.0,166515.0,19,3.52
03051,1102.0,142841.0,0,0.0
03052,207.0,134643.0,0,0.0
03053,997.0,125865.0,10,1.0
03054,1221.0,,10,0.82
03055,1311.0,88814.0,27,2.06
03057,94.0,137000.0,0,0.0
03060,5253.0,82146.0,358,6.82
03062,1566.0,82760.0,92,5.87
03063,1751.0,92292.0,48,2.74
03064,1923.0,82679.0,346,17.99
03070,95.0,,0,0.0
03071,304.0,36543.0,14,4.61
03076,627.0,129607.0,0,0.0
03077,605.0,145788.0,34,5.62
03079,1353.0,99787.0,16,1.18
03082,199.0,,0,0.0
03084,61.0,,4,6.56
03086,189.0,250001.0,0,0.0
03087,1056.0,,1,0.09
03101,106.0,,2,1.89
03102,2661.0,93804.0,271,10.18
03103,5001.0,42619.0,1403,28.05
03104,3288.0,55785.0,491,14.93
03106,888.0,,7,0.79
03109,618.0,,0,0.0
03110,1440.0,155596.0,18,1.25
03215,5.0,,0,0.0
03216,29.0,,14,48.28
03217,258.0,,152,58.91
03218,59.0,,0,0.0
03220,136.0,,9,6.62
03221,45.0,155536.0,1,2.22
03222,282.0,,40,14.18
03223,31.0,,28,90.32
03224,270.0,183750.0,15,5.56
03225,177.0,93185.0,0,0.0
03226,41.0,,1,2.44
03227,56.0,107857.0,0,0.0
03229,368.0,183147.0,15,4.08
03230,31.0,,0,0.0
03231,,,0,
03233,,,0,
03234,184.0,93654.0,0,0.0
03235,396.0,,90,22.73
03237,28.0,,0,0.0
03238,,,0,
03240,83.0,78750.0,15,18.07
03241,29.0,,0,0.0
03242,275.0,,90,32.73
03243,33.0,53333.0,0,0.0
03244,477.0,142500.0,7,1.47
03245,92.0,,52,56.52
03246,630.0,46433.0,61,9.68
03249,283.0,133297.0,18,6.36
03251,10.0,,0,0.0
03253,109.0,,5,4.59
03254,58.0,,0,0.0
03255,32.0,,0,0.0
03256,63.0,72212.0,0,0.0
03257,265.0,80195.0,0,0.0
03258,106.0,,8,7.55
03259,3.0,,0,0.0
03260,56.0,,0,0.0
03261,293.0,135833.0,75,25.6
03262,88.0,,5,5.68
03263,105.0,,0,0.0
03264,462.0,,244,52.81
03266,87.0,89583.0,5,5.75
