ZCTA Name,Median Household Income,Population Below Poverty Level,Total Population for Poverty Determination,ZCTA,Poverty Rate (%)
ZCTA5 73425,11484,40,69,73425,57.971014492753625
ZCTA5 73432,56739,130,1216,73432,10.69078947368421
ZCTA5 73433,49700,421,2691,73433,15.644741731698254
ZCTA5 73444,-666666666,35,111,73444,31.53153153153153
ZCTA5 73013,92926,4104,52934,73013,7.753050969131372
ZCTA5 73017,41923,176,1376,73017,12.790697674418606
ZCTA5 57457,69750,0,70,57457,0.0
ZCTA5 57470,75313,0,67,57470,0.0
ZCTA5 57528,52276,169,942,57528,17.940552016985137
ZCTA5 57538,41250,35,213,57538,16.431924882629108
ZCTA5 57563,-666666666,60,178,57563,33.70786516853933
ZCTA5 57570,17379,1601,2227,57570,71.89043556353839
ZCTA5 57577,21318,997,1733,57577,57.53029428736296
ZCTA5 57623,52813,267,1115,57623,23.946188340807176
ZCTA5 57632,63333,2,586,57632,0.3412969283276451
ZCTA5 57641,44750,49,325,57641,15.076923076923077
ZCTA5 57656,53750,96,867,57656,11.072664359861593
ZCTA5 57661,52679,26,127,57661,20.47244094488189
ZCTA5 57714,-666666666,469,793,57714,59.14249684741488
ZCTA5 57718,75522,404,7592,57718,5.321390937829294
ZCTA5 57720,66406,24,576,57720,4.166666666666666
ZCTA5 57732,43417,251,2058,57732,12.196307094266277
ZCTA5 57745,68317,197,2095,57745,9.403341288782817
ZCTA5 57758,-666666666,44,67,57758,65.67164179104478
ZCTA5 57760,54792,66,1142,57760,5.779334500875657
ZCTA5 57779,-666666666,0,140,57779,0.0
ZCTA5 57027,86563,57,237,57027,24.050632911392405
ZCTA5 57219,55313,51,449,57219,11.358574610244988
ZCTA5 57233,126250,12,264,57233,4.545454545454546
ZCTA5 57235,70625,81,940,57235,8.617021276595745
ZCTA5 57238,70288,26,517,57238,5.029013539651837
ZCTA5 57247,96250,20,210,57247,9.523809523809524
ZCTA5 57251,60000,75,150,57251,50.0
ZCTA5 57346,47150,0,113,57346,0.0
ZCTA5 20880,130536,30,530,20880,5.660377358490567
ZCTA5 20903,67883,3356,26702,20903,12.568346940304098
ZCTA5 20197,170313,148,2931,20197,5.049471170249062
ZCTA5 20008,114521,2145,29913,20008,7.170795306388526
ZCTA5 20009,118626,4962,53453,20009,9.282921445007764
ZCTA5 20611,97500,187,1349,20611,13.862120088954782
ZCTA5 20616,96625,336,6727,20616,4.994797086368366
ZCTA5 20619,102125,892,13824,20619,6.452546296296297
ZCTA5 20620,-666666666,113,1657,20620,6.819553409776705
ZCTA5 20629,50598,20,525,20629,3.8095238095238098
ZCTA5 20640,72500,1268,10765,20640,11.778913144449605
ZCTA5 20678,92479,902,12082,20678,7.465651382221486
ZCTA5 20688,110088,27,1803,20688,1.497504159733777
ZCTA5 20705,92257,2151,28033,20705,7.673099561231406
ZCTA5 20714,82885,253,5247,20714,4.821802935010482
ZCTA5 20733,99663,58,2645,20733,2.1928166351606806
ZCTA5 20736,133750,96,8710,20736,1.1021814006888633
ZCTA5 20744,111558,3191,53974,20744,5.9121058287323525
ZCTA5 20747,65203,3998,40681,20747,9.827683685258474
ZCTA5 20772,116439,1877,45469,20772,4.128087268248697
ZCTA5 20003,132681,3032,30883,20003,9.817699057734028
ZCTA5 20004,143798,138,1885,20004,7.320954907161805
ZCTA5 20005,95653,1661,13012,20005,12.765139870888412
ZCTA5 20016,158566,2724,31096,20016,8.759969127862105
ZCTA5 20111,93777,2173,36093,20111,6.020558002936858
ZCTA5 20115,111705,1103,7838,20115,14.072467466190355
ZCTA5 20169,156511,246,25914,20169,0.949293818013429
ZCTA5 20176,136218,1495,51449,20176,2.9057902000038873
ZCTA5 20319,-666666666,0,0,20319,
ZCTA5 20622,99306,231,5903,20622,3.913264441809249
ZCTA5 20634,110377,753,6944,20634,10.843894009216589
ZCTA5 20658,72422,18,858,20658,2.097902097902098
ZCTA5 20685,118258,355,6726,20685,5.27802557240559
ZCTA5 20701,70686,19,345,20701,5.507246376811594
ZCTA5 72546,-666666666,0,202,72546,0.0
ZCTA5 72636,-666666666,0,3,72636,0.0
ZCTA5 72670,-666666666,0,0,72670,
ZCTA5 72537,43816,19,885,72537,2.1468926553672314
ZCTA5 72048,-666666666,0,85,72048,0.0
ZCTA5 72061,63750,2,124,72061,1.6129032258064515
ZCTA5 72068,52019,85,491,72068,17.311608961303463
ZCTA5 72076,48078,6756,38440,72076,17.57544224765869
ZCTA5 72082,26440,516,2317,72082,22.270176952956408
ZCTA5 72104,43610,3898,21064,72104,18.50550702620585
ZCTA5 72106,46467,760,5987,72106,12.694170703190247
ZCTA5 72112,36291,1805,8126,72112,22.21265075067684
ZCTA5 72011,62944,308,3995,72011,7.709637046307885
ZCTA5 72023,62839,3894,37201,72023,10.467460552135694
ZCTA5 72030,34833,64,514,72030,12.45136186770428
ZCTA5 72031,37674,1525,6918,72031,22.04394333622434
ZCTA5 72040,39625,179,2274,72040,7.871591908531222
ZCTA5 72103,54802,1558,13851,72103,11.248285322359397
ZCTA5 72107,52420,4,195,72107,2.051282051282051
ZCTA5 72001,26789,189,741,72001,25.506072874493928
ZCTA5 72022,73256,1229,16443,72022,7.474305175454601
ZCTA5 72024,47632,504,4082,72024,12.346888780009799
ZCTA5 72026,51389,9,324,72026,2.7777777777777777
ZCTA5 31772,47083,0,522,31772,0.0
ZCTA5 31784,32986,128,892,31784,14.349775784753364
ZCTA5 31812,35682,70,682,31812,10.263929618768328
ZCTA5 31824,26061,437,1503,31824,29.07518296739854
ZCTA5 31825,34398,468,2336,31825,20.034246575342465
ZCTA5 31832,31776,58,222,31832,26.126126126126124
ZCTA5 31003,26964,0,82,31003,0.0
ZCTA5 94520,68756,4657,38532,94520,12.08605834111907
ZCTA5 94538,119206,3029,66779,94538,4.53585708081882
ZCTA5 94559,76960,2826,27295,94559,10.353544605239055
ZCTA5 94578,71758,6334,41885,94578,15.122358839680075
ZCTA5 94580,96581,2198,29536,94580,7.441765980498374
ZCTA5 94702,85357,2035,16909,94702,12.035010940919037
ZCTA5 94704,46735,9705,21503,94704,45.133237222713106
ZCTA5 94707,161332,390,11838,94707,3.294475418144957
ZCTA5 94904,135972,846,13233,94904,6.393108138744048
ZCTA5 94014,98879,3146,49314,94014,6.379527111976315
ZCTA5 94020,183642,73,1965,94020,3.7150127226463106
ZCTA5 94028,221667,178,6662,94028,2.6718703092164517
ZCTA5 94040,139717,2481,34565,94040,7.177780992333285
ZCTA5 94102,53539,6015,32441,94102,18.541351992848558
ZCTA5 94111,141230,730,4023,94111,18.145662440964454
ZCTA5 94010,158316,1501,42099,94010,3.5654053540464146
ZCTA5 94044,130327,1656,38267,94044,4.327488436511877
ZCTA5 94070,190872,941,30250,94070,3.1107438016528923
ZCTA5 94105,250001,1012,12944,94105,7.8182941903584675
ZCTA5 94121,107158,4493,43584,94121,10.30882892804699
ZCTA5 94301,169270,960,17249,94301,5.5655400313061625
ZCTA5 94303,120754,3841,47752,94303,8.04364215111409
ZCTA5 94305,62515,1373,7336,94305,18.715921483097055
ZCTA5 94403,139631,2758,44050,94403,6.261066969353007
ZCTA5 94572,78175,1465,9979,94572,14.680829742459164
ZCTA5 94579,91201,2280,21534,94579,10.58790749512399
ZCTA5 94589,71715,3230,29654,94589,10.892291090577999
ZCTA5 94603,55692,6482,35248,94603,18.38969586926918
ZCTA5 94605,77939,5600,43036,94605,13.012361743656472
ZCTA5 94612,59773,3788,16070,94612,23.5718730553827
ZCTA5 94706,107669,1750,21325,94706,8.206330597889801
ZCTA5 94923,66975,22,1120,94923,1.9642857142857142
ZCTA5 94928,78181,4322,42422,94928,10.188109942954128
ZCTA5 94938,110789,66,967,94938,6.8252326783867625
ZCTA5 94939,136604,386,6910,94939,5.586107091172214
ZCTA5 94945,120692,1290,18032,94945,7.153948535936114
ZCTA5 94964,97932,0,289,94964,0.0
ZCTA5 94512,-666666666,0,18,94512,0.0
ZCTA5 94569,-666666666,0,242,94569,0.0
ZCTA5 94517,145426,212,12825,94517,1.6530214424951266
ZCTA5 94545,88764,2392,32396,94545,7.3836276083467105
ZCTA5 94556,152965,879,15044,94556,5.842860941239032
ZCTA5 94574,104848,586,8430,94574,6.951364175563464
ZCTA5 94583,159414,1285,38315,94583,3.353777893775284
ZCTA5 94586,164063,38,815,94586,4.662576687116564
ZCTA5 94601,53433,12053,52408,94601,22.99839719126851
ZCTA5 94621,40813,7876,33602,94621,23.439081007082912
ZCTA5 94708,192577,516,11852,94708,4.353695578805264
ZCTA5 94710,97917,1061,8072,94710,13.14420218037661
ZCTA5 94117,167807,3112,40534,94117,7.677505304189077
ZCTA5 68117,56193,869,8065,68117,10.774953502789833
ZCTA5 68134,56184,3492,31079,68134,11.235882750410244
ZCTA5 68135,116800,563,29317,68135,1.920387488487908
ZCTA5 68154,74904,1165,22513,68154,5.174787900324257
ZCTA5 68164,73984,1969,29055,68164,6.77680261572879
ZCTA5 68315,59688,7,68,68315,10.294117647058822
ZCTA5 68316,62955,74,473,68316,15.644820295983086
ZCTA5 68319,62208,22,711,68319,3.0942334739803097
ZCTA5 68324,-666666666,0,99,68324,0.0
ZCTA5 68352,43733,583,4609,68352,12.649164677804295
ZCTA5 68376,54188,144,1455,68376,9.896907216494846
ZCTA5 68401,98889,51,885,68401,5.762711864406779
ZCTA5 68430,90595,34,1559,68430,2.1808851828094933
ZCTA5 68433,55000,39,219,68433,17.80821917808219
ZCTA5 68457,59250,19,435,68457,4.3678160919540225
ZCTA5 68942,56146,36,404,68942,8.91089108910891
ZCTA5 68922,60170,130,1332,68922,9.75975975975976
ZCTA5 68934,21620,45,132,68934,34.090909090909086
ZCTA5 68980,72500,15,470,68980,3.1914893617021276
ZCTA5 68634,36250,10,460,68634,2.1739130434782608
ZCTA5 68642,75417,111,2091,68642,5.308464849354376
ZCTA5 68653,67344,43,656,68653,6.554878048780488
ZCTA5 68667,45000,10,64,68667,15.625
ZCTA5 68722,57750,51,468,68722,10.897435897435898
ZCTA5 68725,39118,33,582,68725,5.670103092783505
ZCTA5 68745,57868,100,1553,68745,6.439150032195751
ZCTA5 68748,53060,319,2579,68748,12.369135323768903
ZCTA5 68756,52813,124,1833,68756,6.764866339334424
ZCTA5 68759,35417,7,187,68759,3.7433155080213902
ZCTA5 68763,64286,273,4661,68763,5.857112207680755
ZCTA5 68332,54750,11,101,68332,10.891089108910892
ZCTA5 68339,105000,10,905,68339,1.1049723756906076
ZCTA5 68348,73750,14,229,68348,6.11353711790393
ZCTA5 68381,51964,24,126,68381,19.047619047619047
ZCTA5 68414,53077,31,237,68414,13.080168776371309
ZCTA5 68421,44583,174,735,68421,23.6734693877551
ZCTA5 68346,67935,19,547,68346,3.473491773308958
ZCTA5 68349,80875,58,1062,68349,5.4613935969868175
ZCTA5 68367,39063,50,286,68367,17.482517482517483
ZCTA5 67953,-666666666,16,82,67953,19.51219512195122
ZCTA5 67004,61328,46,733,67004,6.2755798090040935
ZCTA5 67005,50044,1806,14629,67005,12.345341445074851
ZCTA5 67008,41563,14,547,67008,2.5594149908592323
ZCTA5 67016,48750,72,474,67016,15.18987341772152
ZCTA5 67021,-666666666,1,33,67021,3.0303030303030303
ZCTA5 67031,62279,156,2486,67031,6.275140788415125
ZCTA5 67037,74833,1897,28677,67037,6.6150573630435545
ZCTA5 67045,39688,447,3192,67045,14.003759398496241
ZCTA5 67056,61984,346,3079,67056,11.237414745047094
ZCTA5 67059,60000,54,745,67059,7.248322147651007
ZCTA5 67512,71250,36,225,67512,16.0
ZCTA5 67518,-666666666,1,31,67518,3.225806451612903
ZCTA5 67524,46528,204,585,67524,34.87179487179487
ZCTA5 67530,48750,2594,18045,67530,14.375173178165696
ZCTA5 67552,41806,86,665,67552,12.93233082706767
ZCTA5 67566,56667,29,646,67566,4.489164086687306
ZCTA5 67570,61176,136,1326,67570,10.256410256410255
ZCTA5 56224,52159,30,332,56224,9.036144578313253
ZCTA5 56239,75000,46,688,56239,6.686046511627906
ZCTA5 56264,63269,118,2044,56264,5.772994129158512
ZCTA5 56281,72250,62,678,56281,9.144542772861357
ZCTA5 56289,59609,51,655,56289,7.786259541984733
ZCTA5 56307,75625,230,5345,56307,4.303086997193639
ZCTA5 56308,66113,1892,24900,56308,7.598393574297188
ZCTA5 56310,88493,155,5732,56310,2.7041172365666433
ZCTA5 56312,67930,179,2609,56312,6.860866232272901
ZCTA5 56313,46250,36,90,56313,40.0
ZCTA5 56327,73750,38,828,56327,4.5893719806763285
ZCTA5 56328,72500,6,150,56328,4.0
ZCTA5 77028,27905,6072,18585,77028,32.67150928167877
ZCTA5 77058,54866,2397,15647,77058,15.31923052342302
ZCTA5 77023,39603,7461,27994,77023,26.652139744230908
ZCTA5 77093,31321,18065,46874,77093,38.53948884242864
ZCTA5 77360,51909,625,5415,77360,11.542012927054477
ZCTA5 77042,48741,6342,40632,77042,15.60838747784997
ZCTA5 77302,79070,2162,18831,77302,11.481068450958526
ZCTA5 77420,44375,176,2331,77420,7.5504075504075505
ZCTA5 77388,92610,3518,50701,77388,6.938719157413069
ZCTA5 77417,42656,1130,3683,77417,30.681509638881348
ZCTA5 77043,66325,2635,24755,77043,10.644314279943446
ZCTA5 77089,75622,7443,55261,77089,13.468811639311632
ZCTA5 77591,51891,1560,14620,77591,10.6703146374829
ZCTA5 77703,26838,4976,12876,77703,38.64554209381796
ZCTA5 77033,36484,9430,29173,77033,32.32440955678196
ZCTA5 77064,72808,6236,48646,77064,12.819142375529335
ZCTA5 77099,41632,12041,50184,77099,23.99370317232584
ZCTA5 77201,-666666666,0,0,77201,
ZCTA5 77328,48821,2454,16822,77328,14.588039472119844
ZCTA5 77342,-666666666,0,0,77342,
ZCTA5 77350,-666666666,12,90,77350,13.333333333333334
ZCTA5 77377,101901,1278,38077,77377,3.356356855844736
ZCTA5 77406,123360,3168,54908,77406,5.7696510526699205
ZCTA5 77407,99499,3959,61246,77407,6.464095614407471
ZCTA5 77436,-666666666,0,66,77436,0.0
ZCTA5 77453,-666666666,301,469,77453,64.17910447761194
ZCTA5 77460,-666666666,0,43,77460,0.0
ZCTA5 77498,86934,4309,52857,77498,8.15218419509242
ZCTA5 77523,127339,2808,23368,77523,12.016432728517632
ZCTA5 77580,157887,0,999,77580,0.0
ZCTA5 77661,14635,604,1292,77661,46.749226006191954
ZCTA5 77976,-666666666,0,38,77976,0.0
ZCTA5 77987,71667,13,218,77987,5.963302752293578
ZCTA5 77993,113625,0,87,77993,0.0
ZCTA5 77032,33630,4909,14265,77032,34.412898703119524
ZCTA5 77053,50693,6859,31393,77053,21.84881980059249
ZCTA5 77056,106974,1726,21989,77056,7.849379235072082
ZCTA5 77065,63220,3625,39793,77065,9.109642399416982
ZCTA5 77069,60239,2757,18952,77069,14.547277332207683
ZCTA5 77070,67390,6977,55716,77070,12.522435207121832
ZCTA5 77320,48226,3508,24788,77320,14.152009036630627
ZCTA5 77345,140593,548,28439,77345,1.9269313266992512
ZCTA5 75032,118593,1162,33938,75032,3.423890624079203
ZCTA5 75057,63721,2329,16586,75057,14.041963101410829
ZCTA5 75058,105500,168,3241,75058,5.183585313174946
ZCTA5 78146,58235,70,765,78146,9.15032679738562
ZCTA5 78015,126910,654,17187,78015,3.8052016058648976
ZCTA5 78019,57463,128,1723,78019,7.4289030760301795
ZCTA5 78022,51655,563,3840,78022,14.661458333333332
ZCTA5 78026,63596,769,7085,78026,10.85391672547636
ZCTA5 78027,-666666666,0,990,78027,0.0
ZCTA5 78040,27319,15497,39757,78040,38.97929924290062
ZCTA5 78041,53514,9745,45817,78041,21.26939782176921
ZCTA5 78056,116167,17,2024,78056,0.8399209486166008
ZCTA5 78059,66632,295,5327,78059,5.537826168575183
ZCTA5 78071,45042,827,3226,78071,25.635461872287664
ZCTA5 78107,29519,58,316,78107,18.354430379746837
ZCTA5 78112,46349,975,8585,78112,11.357018054746652
ZCTA5 78114,71643,2708,23936,78114,11.31350267379679
ZCTA5 78118,54316,577,3332,78118,17.31692677070828
ZCTA5 78124,73724,371,6539,78124,5.6736504052607435
ZCTA5 78142,-666666666,20,106,78142,18.867924528301888
ZCTA5 78159,54375,174,1033,78159,16.84414327202323
ZCTA5 78145,36250,0,85,78145,0.0
ZCTA5 78147,68529,194,1805,78147,10.747922437673129
ZCTA5 78151,40417,426,1686,78151,25.26690391459075
ZCTA5 78214,36421,6900,26506,78214,26.031841847128952
ZCTA5 78244,61029,3796,33953,78244,11.180160810532207
ZCTA5 78252,67930,916,9306,78252,9.843111970771545
ZCTA5 78344,61176,97,419,78344,23.15035799522673
ZCTA5 78349,-666666666,122,598,78349,20.401337792642142
ZCTA5 78362,64592,1003,10871,78362,9.226382117560481
ZCTA5 78537,29705,18954,45120,78537,42.00797872340426
ZCTA5 78560,33750,1782,4728,78560,37.690355329949234
ZCTA5 78562,46591,515,1927,78562,26.72548002075765
ZCTA5 78569,43281,653,4514,78569,14.466105449712007
ZCTA5 78579,53393,1141,5562,78579,20.51420352391226
ZCTA5 78584,23936,7496,18286,78584,40.99310948266434
ZCTA5 78596,45881,17496,68398,78596,25.57969531272844
ZCTA5 78641,105096,3401,78029,78641,4.358635891783824
ZCTA5 78655,49417,604,3888,78655,15.534979423868311
ZCTA5 78661,41042,42,269,78661,15.613382899628252
ZCTA5 78605,59224,525,5990,78605,8.764607679465776
ZCTA5 78611,65130,988,11904,78611,8.299731182795698
ZCTA5 78619,136779,157,5825,78619,2.6952789699570814
ZCTA5 78648,52884,1417,8064,78648,17.5719246031746
ZCTA5 78653,85544,3745,29466,78653,12.709563564786533
ZCTA5 78729,74782,1643,27697,78729,5.932050402570675
ZCTA5 78638,59403,153,2112,78638,7.2443181818181825
ZCTA5 12460,25500,154,333,12460,46.246246246246244
ZCTA5 12481,63472,147,1732,12481,8.48729792147806
ZCTA5 12482,-666666666,52,612,12482,8.49673202614379
ZCTA5 12491,100951,400,1639,12491,24.405125076266014
ZCTA5 12517,84554,63,369,12517,17.073170731707318
ZCTA5 12563,106161,842,6921,12563,12.165871983817366
ZCTA5 12564,94539,473,7533,12564,6.279038895526351
ZCTA5 12581,74301,308,2225,12581,13.842696629213483
ZCTA5 12590,90103,2508,34524,12590,7.264511644073687
ZCTA5 12742,-666666666,8,74,12742,10.81081081081081
ZCTA5 12776,58409,156,2287,12776,6.821163095758635
ZCTA5 12786,111850,25,336,12786,7.440476190476191
ZCTA5 12790,76739,230,3923,12790,5.862860056079531
ZCTA5 99128,-666666666,17,371,99128,4.5822102425876015
ZCTA5 99141,54957,569,5859,99141,9.711554872845195
ZCTA5 99149,37917,21,223,99149,9.417040358744394
ZCTA5 99153,37098,55,422,99153,13.033175355450238
ZCTA5 99156,59333,876,8640,99156,10.13888888888889
ZCTA5 99171,57917,106,1018,99171,10.412573673870334
ZCTA5 99223,75933,2927,32540,99223,8.995082974800246
ZCTA5 99330,65735,74,1157,99330,6.395851339671564
ZCTA5 92335,58070,15953,98582,92335,16.182467387555537
ZCTA5 92371,62143,3946,20828,92371,18.945650086422123
ZCTA5 92372,52500,560,5796,92372,9.66183574879227
ZCTA5 92392,61872,7998,56349,92392,14.193685779694404
ZCTA5 92505,71139,7114,53785,92505,13.226736078832388
ZCTA5 92401,34167,587,1950,92401,30.1025641025641
ZCTA5 92408,57197,2619,12621,92408,20.751129070596626
ZCTA5 92504,69531,6891,58852,92504,11.709032828111194
ZCTA5 92506,101670,4129,45118,92506,9.151558136442219
ZCTA5 63561,36250,161,1033,63561,15.58567279767667
ZCTA5 63565,47670,544,3527,63565,15.423872979869577
ZCTA5 63623,34890,91,659,63623,13.808801213960548
ZCTA5 63630,38393,986,3952,63630,24.94939271255061
ZCTA5 63655,44338,299,1402,63655,21.326676176890157
ZCTA5 63670,60459,949,11240,63670,8.44306049822064
ZCTA5 63701,53147,6533,35884,63701,18.20588563147921
ZCTA5 63730,48400,535,3507,63730,15.255203877958367
ZCTA5 63739,42125,13,555,63739,2.3423423423423424
ZCTA5 63751,43169,237,1416,63751,16.73728813559322
ZCTA5 63767,33281,199,675,63767,29.48148148148148
ZCTA5 63770,46250,28,149,63770,18.79194630872483
ZCTA5 63801,45946,3898,21981,63801,17.733497111141443
ZCTA5 63822,38885,395,2328,63822,16.967353951890036
ZCTA5 63823,51827,237,1112,63823,21.31294964028777
ZCTA5 63743,100000,0,59,63743,0.0
ZCTA5 63748,49237,100,1174,63748,8.517887563884157
ZCTA5 63769,54375,111,1401,63769,7.922912205567452
ZCTA5 63787,48693,83,614,63787,13.517915309446254
ZCTA5 63820,28295,75,215,63820,34.883720930232556
ZCTA5 63821,21500,252,698,63821,36.10315186246418
ZCTA5 63833,-666666666,9,117,63833,7.6923076923076925
ZCTA5 63839,44213,58,402,63839,14.427860696517413
ZCTA5 63860,37917,64,164,63860,39.02439024390244
ZCTA5 63870,24886,522,1112,63870,46.94244604316547
ZCTA5 63878,51500,14,112,63878,12.5
ZCTA5 63935,39397,2195,9936,63935,22.091384863123995
ZCTA5 63951,-666666666,46,144,63951,31.944444444444443
ZCTA5 63966,50605,383,2467,63966,15.52492906364005
ZCTA5 63026,81395,2899,44718,63026,6.48284807012836
ZCTA5 63044,61901,1147,10065,63044,11.39592647789369
ZCTA5 63049,72697,1701,17044,63049,9.980051631072518
ZCTA5 63052,76315,1833,27792,63052,6.595423143350604
ZCTA5 63102,56849,164,1512,63102,10.846560846560847
ZCTA5 63014,33900,95,712,63014,13.342696629213483
ZCTA5 63048,65568,461,3660,63048,12.595628415300547
ZCTA5 63625,54167,13,341,63625,3.812316715542522
ZCTA5 63650,38132,1054,3904,63650,26.997950819672127
ZCTA5 63662,40282,32,1741,63662,1.8380241240666284
ZCTA5 63740,51278,500,5431,63740,9.206407659731171
ZCTA5 43002,73073,25,3431,43002,0.728650539201399
ZCTA5 43011,77585,468,7968,43011,5.873493975903615
ZCTA5 43014,64038,329,3620,43014,9.088397790055248
ZCTA5 43019,65920,769,8739,43019,8.799633825380479
ZCTA5 43031,93107,751,13525,43031,5.55268022181146
ZCTA5 43035,133643,872,28687,43035,3.0397043957193155
ZCTA5 43040,81160,1858,31897,43040,5.824999216227232
ZCTA5 43056,58554,1737,18674,43056,9.301702902431188
ZCTA5 43062,85564,1240,28709,43062,4.319203037375039
ZCTA5 43065,135179,1058,42792,43065,2.4724247522901477
ZCTA5 43072,67339,485,5896,43072,8.225915875169607
ZCTA5 43081,83296,4037,63570,43081,6.350479786062609
ZCTA5 43110,62489,2354,38224,43110,6.158434491419004
ZCTA5 43125,68103,702,14722,43125,4.768373862246977
ZCTA5 43136,74950,10,913,43136,1.095290251916758
ZCTA5 43137,57005,452,2055,43137,21.995133819951338
ZCTA5 43963,39145,251,1328,43963,18.90060240963855
ZCTA5 43001,72545,128,2501,43001,5.1179528188724515
ZCTA5 43008,52198,410,2669,43008,15.361558636193331
ZCTA5 43017,111250,2748,40238,43017,6.829365276604205
ZCTA5 43021,143582,271,12191,43021,2.2229513575588546
ZCTA5 43071,69952,130,2206,43071,5.893019038984588
ZCTA5 43080,63420,520,5410,43080,9.611829944547134
ZCTA5 43085,93953,1700,26145,43085,6.502199273283611
ZCTA5 43101,45313,73,363,43101,20.110192837465565
ZCTA5 43102,68250,209,3984,43102,5.245983935742972
ZCTA5 43154,71217,204,3933,43154,5.186880244088482
ZCTA5 43156,71875,16,226,43156,7.079646017699115
ZCTA5 43157,41875,192,711,43157,27.004219409282697
ZCTA5 43206,59082,4894,22379,43206,21.8687162071585
ZCTA5 43953,60125,1263,10699,43953,11.804841573978877
ZCTA5 43210,19107,182,436,43210,41.74311926605505
ZCTA5 43356,59722,12,1167,43356,1.0282776349614395
ZCTA5 43534,63438,70,1736,43534,4.032258064516129
ZCTA5 43537,74985,2144,28402,43537,7.548764171537216
ZCTA5 43543,52172,984,7247,43543,13.578032289223128
ZCTA5 43545,55333,1456,13595,43545,10.709819786686282
ZCTA5 43558,64485,912,13580,43558,6.715758468335788
ZCTA5 43560,88439,1613,31376,43560,5.140872004079551
ZCTA5 43608,24108,6238,13406,43608,46.53140384902282
ZCTA5 43613,52403,5144,32508,43613,15.823797219146057
ZCTA5 43615,47939,6267,39729,43615,15.774371366004683
ZCTA5 43716,35030,254,1900,43716,13.368421052631579
ZCTA5 43723,41373,1147,4973,43723,23.064548562236077
ZCTA5 43724,52989,801,7034,43724,11.387546204151265
ZCTA5 66767,43750,88,434,66767,20.276497695852534
ZCTA5 66782,33750,10,130,66782,7.6923076923076925
ZCTA5 66842,83125,64,506,66842,12.648221343873518
ZCTA5 66850,59063,16,292,66850,5.47945205479452
ZCTA5 04953,53429,487,3226,04953,15.096094234345939
ZCTA5 04955,57375,126,1385,04955,9.097472924187725
ZCTA5 04982,35114,54,559,04982,9.66010733452594
ZCTA5 04988,38359,412,1640,04988,25.121951219512194
ZCTA5 04989,66139,177,4115,04989,4.301336573511543
ZCTA5 04355,86156,122,2560,04355,4.765625
ZCTA5 04424,40137,201,917,04424,21.919302071973828
ZCTA5 04431,-666666666,0,35,04431,0.0
ZCTA5 73438,41447,503,3405,73438,14.772393538913361
ZCTA5 73456,35938,414,1866,73456,22.186495176848876
ZCTA5 73537,45673,161,632,73537,25.4746835443038
ZCTA5 73552,62639,202,1370,73552,14.744525547445257
ZCTA5 73556,43750,32,137,73556,23.357664233576642
ZCTA5 73639,43295,69,537,73639,12.849162011173185
ZCTA5 73645,42614,411,1138,73645,36.115992970123024
ZCTA5 73716,67813,75,557,73716,13.464991023339318
ZCTA5 73717,50750,888,6011,73717,14.772916320079855
ZCTA5 73719,82250,11,92,73719,11.956521739130435
ZCTA5 73106,40278,3335,11976,73106,27.847361389445556
ZCTA5 73111,32624,3669,11609,73111,31.604789387544148
ZCTA5 73114,38523,5105,18607,73114,27.435911216208954
ZCTA5 73119,38724,8573,31007,73119,27.648595478440352
ZCTA5 73127,38423,7534,24758,73127,30.430567897245336
ZCTA5 73131,92783,368,3522,73131,10.448608745031231
ZCTA5 73139,45107,3980,17523,73139,22.71300576385322
ZCTA5 73145,56808,82,2053,73145,3.9941548952752073
ZCTA5 73159,51143,4903,33262,73159,14.740544765798811
ZCTA5 03464,76563,60,977,03464,6.1412487205731825
ZCTA5 03466,93177,219,2002,03466,10.939060939060939
ZCTA5 03608,69036,254,3314,03608,7.664453832226917
ZCTA5 03765,67188,14,576,03765,2.430555555555556
ZCTA5 03773,66858,892,7514,03773,11.871173808890072
ZCTA5 03816,61726,62,1190,03816,5.2100840336134455
ZCTA5 03830,56369,240,1565,03830,15.335463258785943
ZCTA5 03235,58014,513,8620,03235,5.951276102088167
ZCTA5 03237,78750,181,2051,03237,8.824963432471964
ZCTA5 03262,58689,84,1170,03262,7.179487179487179
ZCTA5 03264,57775,765,5893,03264,12.981503478703546
ZCTA5 29584,48472,463,2070,29584,22.367149758454104
ZCTA5 29512,33308,4693,15684,29512,29.922213720989543
ZCTA5 29550,44831,5968,31332,29550,19.047619047619047
ZCTA5 29579,60234,5162,43907,29579,11.756667501765094
ZCTA5 29591,37481,970,4642,29591,20.89616544592848
ZCTA5 29532,32813,4343,19936,29532,21.78471107544141
ZCTA5 46771,-666666666,0,59,46771,0.0
ZCTA5 46786,-666666666,0,29,46786,0.0
ZCTA5 46915,50357,102,814,46915,12.530712530712531
ZCTA5 46922,-666666666,0,0,46922,
ZCTA5 46967,50192,20,171,46967,11.695906432748536
ZCTA5 46984,-666666666,10,60,46984,16.666666666666664
ZCTA5 46126,68699,399,4659,46126,8.564069542820347
ZCTA5 68733,64444,81,1169,68733,6.9289991445680075
ZCTA5 68735,53026,31,819,68735,3.785103785103785
ZCTA5 68742,63125,7,214,68742,3.2710280373831773
ZCTA5 68747,81029,0,154,68747,0.0
ZCTA5 68757,70125,43,838,68757,5.13126491646778
ZCTA5 68761,49464,72,372,68761,19.35483870967742
