ZCTA Name,Median Household Income,Population Below Poverty Level,Total Population for Poverty Determination,ZCTA,Poverty Rate (%)
ZCTA5 02120,50728,4729,12515,02120,37.78665601278466
ZCTA5 02121,40732,7337,29807,02121,24.61502331667058
ZCTA5 02122,77081,3273,23512,02122,13.920551207893842
ZCTA5 02124,65683,9927,55462,02124,17.89874148065342
ZCTA5 02125,60612,7401,32578,02125,22.7177850082878
ZCTA5 02126,61180,4189,25522,02126,16.413290494475355
ZCTA5 02127,131782,4194,35097,02127,11.949739293956748
ZCTA5 02128,71630,6860,45277,02128,15.151180511076264
ZCTA5 02129,140534,2241,20338,02129,11.0187825744911
ZCTA5 02130,106153,5076,40116,02130,12.653305414298535
ZCTA5 02131,93601,3215,32156,02131,9.998134096280632
ZCTA5 02132,114596,1145,26123,02132,4.383110668759331
ZCTA5 02133,-666666666,0,0,02133,
ZCTA5 02134,70021,4142,18399,02134,22.51209304853525
ZCTA5 02135,85792,8140,44258,02135,18.39215509060509
ZCTA5 02136,81859,5577,40551,02136,13.753051712658134
ZCTA5 02138,108692,3491,29386,02138,11.879806710678555
ZCTA5 02139,113374,3867,33713,02139,11.470352682941298
ZCTA5 02140,119827,2419,19961,02140,12.118631331095637
ZCTA5 02141,96563,2293,13939,02141,16.450247506994764
ZCTA5 02142,137723,323,3774,02142,8.558558558558559
ZCTA5 02143,111201,2392,25197,02143,9.493193634162797
ZCTA5 02144,117601,3126,24935,02144,12.536595147383197
ZCTA5 02145,99035,2572,27237,02145,9.443037045195874
ZCTA5 02148,77082,9579,65235,02148,14.683835364451598
ZCTA5 02149,71574,6179,48413,02149,12.76310082002768
ZCTA5 02150,64688,8826,39255,02150,22.483760030569357
ZCTA5 02151,72971,7811,60197,02151,12.975729687525956
ZCTA5 02152,86780,1575,19023,02152,8.279451190663934
ZCTA5 02155,107937,4432,58503,02155,7.575679879664291
ZCTA5 02163,67292,355,796,02163,44.597989949748744
ZCTA5 02169,80087,6465,60158,02169,10.746700355729912
ZCTA5 02170,92052,1876,19643,02170,9.550475996538207
ZCTA5 02171,90558,2376,19762,02171,12.02307458759235
ZCTA5 02176,125000,986,29132,02176,3.384594260606893
ZCTA5 02180,105541,1258,22949,02180,5.4817203363981
ZCTA5 02184,114916,1603,38178,02184,4.198753208654199
ZCTA5 02186,154125,1451,26604,02186,5.454067057585325
ZCTA5 02188,98327,834,15961,02188,5.225236514002882
ZCTA5 02189,80020,913,15151,02189,6.026004884166062
ZCTA5 02190,93988,1084,17915,02190,6.0507954228300305
ZCTA5 02191,95846,582,7770,02191,7.4903474903474905
ZCTA5 02199,106182,260,1232,02199,21.1038961038961
ZCTA5 02203,-666666666,0,0,02203,
ZCTA5 02205,-666666666,0,0,02205,
ZCTA5 02210,160000,135,4614,02210,2.9258777633289985
ZCTA5 02215,58466,4177,12916,02215,32.339733663672966
ZCTA5 02301,65275,8051,67363,02301,11.951664860531746
ZCTA5 02302,75280,3760,35326,02302,10.643718507614789
ZCTA5 02322,127953,198,4716,02322,4.198473282442748
ZCTA5 02324,107932,1274,23149,02324,5.503477472029029
ZCTA5 02325,22708,54,89,02325,60.67415730337079
ZCTA5 02330,61811,990,11606,02330,8.53007065311046
ZCTA5 02332,130260,586,15845,02332,3.6983275481224362
ZCTA5 02333,110924,983,14302,02333,6.873164592364704
ZCTA5 02338,98264,275,7737,02338,3.5543492309680755
ZCTA5 02339,149048,700,14626,02339,4.785997538629838
ZCTA5 02341,113500,228,10344,02341,2.2041763341067284
ZCTA5 02343,89580,786,11264,02343,6.977982954545454
ZCTA5 02346,81809,2027,23763,02346,8.530067752388167
ZCTA5 02347,112240,481,11355,02347,4.2360193747247905
ZCTA5 02350,-666666666,16,182,02350,8.791208791208792
ZCTA5 02351,113155,1011,16836,02351,6.004989308624376
ZCTA5 02356,114682,792,11508,02356,6.882168925964546
ZCTA5 02357,-666666666,0,0,02357,
ZCTA5 02359,130015,642,18303,02359,3.5076217013604327
ZCTA5 02360,97956,3333,59064,02360,5.643031288094271
ZCTA5 02364,103945,416,13343,02364,3.1177396387618974
ZCTA5 02366,-666666666,0,0,02366,
ZCTA5 02367,118098,244,2929,02367,8.330488221235917
ZCTA5 02368,87985,3397,34363,02368,9.88563280272386
ZCTA5 02370,90315,1395,17549,02370,7.949170892928372
ZCTA5 02375,110549,367,11335,02375,3.237759153065726
ZCTA5 02379,111964,317,7475,02379,4.240802675585284
ZCTA5 02382,94919,737,15099,02382,4.881117954831446
ZCTA5 02420,215303,340,15265,02420,2.2273173927284637
ZCTA5 02421,191140,747,18687,02421,3.997431369401188
ZCTA5 02445,126832,1701,21182,02445,8.030403172504958
ZCTA5 02446,109845,4041,31244,02446,12.933683267187298
ZCTA5 02451,109021,1281,17875,02451,7.166433566433566
ZCTA5 02452,101857,1308,12103,02452,10.807237874907049
ZCTA5 02453,100167,2459,27074,02453,9.082514589643202
ZCTA5 02457,-666666666,0,18,02457,0.0
ZCTA5 02458,131992,385,12380,02458,3.109854604200323
ZCTA5 02459,200091,513,17567,02459,2.920248192633916
ZCTA5 02460,140000,345,9638,02460,3.579580825897489
ZCTA5 02461,181220,283,6899,02461,4.102043774460067
ZCTA5 02462,91944,100,1285,02462,7.782101167315175
ZCTA5 02464,121071,161,3521,02464,4.572564612326044
ZCTA5 02465,167330,498,11434,02465,4.355431170194158
ZCTA5 02466,137656,679,7593,02466,8.942446990649282
ZCTA5 02467,157054,930,16422,02467,5.663134819145049
ZCTA5 02468,250001,98,5228,02468,1.8745218056618211
ZCTA5 02472,101354,2533,35065,02472,7.223727363467845
ZCTA5 02474,124375,1169,27942,02474,4.183666165628803
ZCTA5 02476,127649,941,17777,02476,5.293356584350565
ZCTA5 02478,151290,1319,26786,02478,4.924214141715821
ZCTA5 02481,249375,723,14352,02481,5.037625418060201
ZCTA5 02482,202396,469,10119,02482,4.634845340448661
ZCTA5 02492,190651,443,20357,02492,2.1761556221447167
ZCTA5 02493,220815,646,11086,02493,5.827169402850442
ZCTA5 02494,153285,283,10655,02494,2.656030032848428
ZCTA5 02532,77221,775,12337,02532,6.281916187079517
ZCTA5 02534,-666666666,148,1127,02534,13.13220940550133
ZCTA5 02535,104135,162,2140,02535,7.570093457943925
ZCTA5 02536,74944,1659,20219,02536,8.205153568425738
ZCTA5 02537,124167,472,7092,02537,6.655386350817823
ZCTA5 02538,88152,556,4663,02538,11.92365429980699
ZCTA5 02539,73849,409,5046,02539,8.10543004359889
ZCTA5 02540,81343,870,8639,02540,10.070610024308369
ZCTA5 02542,43929,39,780,02542,5.0
ZCTA5 02543,79306,15,924,02543,1.6233766233766231
ZCTA5 02553,-666666666,0,30,02553,0.0
ZCTA5 02554,116470,774,13441,02554,5.758500111598839
ZCTA5 02556,106167,54,2383,02556,2.2660511959714644
ZCTA5 02557,67703,307,1723,02557,17.817759721416135
ZCTA5 02558,56588,293,1779,02558,16.469926925238898
ZCTA5 02559,78883,93,3307,02559,2.812216510432416
ZCTA5 02561,81983,20,759,02561,2.635046113306983
ZCTA5 02562,110233,148,3204,02562,4.619225967540574
ZCTA5 02563,105302,447,9378,02563,4.766474728087012
ZCTA5 02564,119519,42,172,02564,24.418604651162788
ZCTA5 02568,70197,514,8715,02568,5.897877223178428
ZCTA5 02571,72500,911,10566,02571,8.621995078553853
ZCTA5 02575,114432,177,2423,02575,7.30499380932728
ZCTA5 02576,60764,273,3985,02576,6.85069008782936
ZCTA5 02584,-666666666,0,30,02584,0.0
ZCTA5 02601,57844,2414,17038,02601,14.168329616152132
ZCTA5 02630,122976,5,1938,02630,0.2579979360165119
ZCTA5 02631,88207,719,9803,02631,7.334489442007548
ZCTA5 02632,102733,897,11970,02632,7.493734335839599
ZCTA5 02633,95604,287,4607,02633,6.229650531799436
ZCTA5 02635,68837,62,2902,02635,2.1364576154376294
ZCTA5 02637,-666666666,0,292,02637,0.0
ZCTA5 02638,100063,160,3180,02638,5.031446540880504
ZCTA5 02639,46635,467,3429,02639,13.619130941965588
ZCTA5 02641,175571,0,178,02641,0.0
ZCTA5 02642,76859,386,5664,02642,6.81497175141243
ZCTA5 02643,-666666666,0,0,02643,
ZCTA5 02644,115078,131,3632,02644,3.6068281938325994
ZCTA5 02645,82889,504,10698,02645,4.711160964666293
ZCTA5 02646,67283,150,1754,02646,8.551881413911062
ZCTA5 02647,-666666666,0,166,02647,0.0
ZCTA5 02648,111754,203,7283,02648,2.7873129204997937
ZCTA5 02649,83563,880,14853,02649,5.924729010974214
ZCTA5 02650,80125,52,645,02650,8.062015503875969
ZCTA5 02652,83468,61,990,02652,6.161616161616162
ZCTA5 02653,79250,658,6241,02653,10.543182182342575
ZCTA5 02655,97070,204,3341,02655,6.105956300508829
ZCTA5 02657,72904,422,3552,02657,11.88063063063063
ZCTA5 02659,61302,73,1141,02659,6.397896581945661
ZCTA5 02660,69931,628,6393,02660,9.823244173314563
ZCTA5 02663,-666666666,0,398,02663,0.0
ZCTA5 02664,72179,512,8810,02664,5.811577752553916
ZCTA5 02666,-666666666,29,585,02666,4.957264957264957
ZCTA5 02667,90625,486,3860,02667,12.590673575129532
ZCTA5 02668,100869,22,2569,02668,0.8563643441027637
ZCTA5 02670,61875,114,1373,02670,8.30298616168973
ZCTA5 02671,76719,34,870,02671,3.9080459770114944
ZCTA5 02672,71250,0,153,02672,0.0
ZCTA5 02673,65880,575,9290,02673,6.189451022604951
ZCTA5 02675,96399,524,7178,02675,7.300083588743382
ZCTA5 02702,105515,324,4322,02702,7.496529384544193
ZCTA5 02703,81798,4143,45503,02703,9.104894182801134
ZCTA5 02713,71667,3,34,02713,8.823529411764707
ZCTA5 02715,97148,153,3531,02715,4.333050127442651
ZCTA5 02717,112308,184,4758,02717,3.867171080285835
ZCTA5 02718,89796,586,6863,02718,8.538539997085822
ZCTA5 02719,79432,1009,15340,02719,6.577574967405477
ZCTA5 02720,56843,4509,30357,02720,14.853246368218203
ZCTA5 02721,47963,4906,26770,02721,18.326484871124393
ZCTA5 02723,43142,3892,16498,02723,23.590738271305614
ZCTA5 02724,43511,4141,18040,02724,22.954545454545457
ZCTA5 02725,118176,78,2377,02725,3.281447202355911
ZCTA5 02726,95307,743,15579,02726,4.769240644457282
ZCTA5 02738,106354,114,5250,02738,2.1714285714285713
ZCTA5 02739,101487,133,6478,02739,2.0531028095091077
ZCTA5 02740,47206,8320,45071,02740,18.45976348428036
ZCTA5 02743,78471,583,10443,02743,5.582686967346548
ZCTA5 02744,48009,1950,12560,02744,15.525477707006369
ZCTA5 02745,63623,3063,24501,02745,12.501530549773479
ZCTA5 02746,37565,5139,16622,02746,30.91685717723499
ZCTA5 02747,90048,1083,18190,02747,5.953820780648708
ZCTA5 02748,101782,486,11333,02748,4.288361422394776
ZCTA5 02760,97884,1441,28688,02760,5.023006134969325
ZCTA5 02762,96932,793,9760,02762,8.125
ZCTA5 02763,98224,53,1720,02763,3.0813953488372094
ZCTA5 02764,101226,137,4429,02764,3.0932490404154436
ZCTA5 02766,109375,997,17279,02766,5.770009838532323
ZCTA5 02767,100425,1394,15041,02767,9.268000797819294
ZCTA5 02769,115156,650,12277,02769,5.294453042274172
ZCTA5 02770,110959,99,5676,02770,1.744186046511628
ZCTA5 02771,100041,560,15313,02771,3.6570234441324367
ZCTA5 02777,101703,708,16801,02777,4.214034878876257
ZCTA5 02779,110518,138,6704,02779,2.0584725536992843
ZCTA5 02780,63524,7295,51179,02780,14.253893198382148
ZCTA5 02790,85470,970,16221,02790,5.979902595401023
ZCTA5 02791,90543,0,361,02791,0.0
ZCTA5 02802,105694,141,501,02802,28.143712574850298
ZCTA5 02804,111014,182,2403,02804,7.573866000832292
ZCTA5 02806,130455,914,17167,02806,5.324168462748296
ZCTA5 02807,72279,91,1007,02807,9.036742800397219
ZCTA5 02808,67480,281,2384,02808,11.786912751677853
ZCTA5 02809,80727,1197,18629,02809,6.425465671802029
ZCTA5 02812,111279,41,1043,02812,3.9309683604985617
ZCTA5 02813,86023,628,7998,02813,7.851962990747687
ZCTA5 02814,93060,450,7638,02814,5.89159465828751
ZCTA5 02815,-666666666,0,155,02815,0.0
ZCTA5 02816,86981,2692,31903,02816,8.438077923706235
ZCTA5 02817,126402,92,6464,02817,1.4232673267326734
ZCTA5 02818,109796,1170,19711,02818,5.935771904012988
ZCTA5 02822,84018,352,6123,02822,5.748815939898742
ZCTA5 02823,-666666666,0,25,02823,0.0
ZCTA5 02824,-666666666,0,140,02824,0.0
ZCTA5 02825,97651,210,5758,02825,3.647099687391455
ZCTA5 02826,68471,0,589,02826,0.0
ZCTA5 02827,90192,70,2283,02827,3.0661410424879545
ZCTA5 02828,82414,186,7030,02828,2.6458036984352775
ZCTA5 02829,-666666666,46,116,02829,39.6551724137931
ZCTA5 02830,107033,347,6377,02830,5.4414301395640585
ZCTA5 02831,121250,125,4165,02831,3.0012004801920766
ZCTA5 02832,96951,350,4901,02832,7.141399714344011
ZCTA5 02833,33547,38,742,02833,5.121293800539084
ZCTA5 02835,120129,285,5531,02835,5.15277526667872
ZCTA5 02836,-666666666,0,95,02836,0.0
ZCTA5 02837,96111,83,3600,02837,2.3055555555555554
ZCTA5 02838,59883,491,3531,02838,13.905409232512037
ZCTA5 02839,78477,18,1313,02839,1.3709063214013708
ZCTA5 02840,77042,3387,21809,02840,15.53028566188271
ZCTA5 02841,-666666666,0,19,02841,0.0
ZCTA5 02842,88211,1232,16795,02842,7.335516522774635
ZCTA5 02852,96100,1762,22749,02852,7.745395401995692
ZCTA5 02857,104617,184,7960,02857,2.3115577889447234
ZCTA5 02858,111250,0,622,02858,0.0
ZCTA5 02859,103218,258,7068,02859,3.65025466893039
ZCTA5 02860,49357,8680,47894,02860,18.12335574393452
ZCTA5 02861,73285,2396,26704,02861,8.972438585979628
ZCTA5 02863,40235,5372,21555,02863,24.92229181164463
ZCTA5 02864,104975,1988,35712,02864,5.566756272401434
ZCTA5 02865,103934,987,18197,02865,5.423970984228169
ZCTA5 02871,104677,856,17385,02871,4.923784872016106
ZCTA5 02872,-666666666,0,128,02872,0.0
ZCTA5 02873,-666666666,0,72,02873,0.0
ZCTA5 02874,124471,260,6615,02874,3.9304610733182166
ZCTA5 02875,87800,0,305,02875,0.0
ZCTA5 02876,30513,162,782,02876,20.716112531969312
ZCTA5 02878,85522,886,16204,02878,5.4677857319180445
ZCTA5 02879,102397,1170,22214,02879,5.2669487710452865
ZCTA5 02881,72466,505,1972,02881,25.608519269776874
ZCTA5 02882,83502,2702,13547,02882,19.94537535985827
ZCTA5 02885,75755,1005,10982,02885,9.15133855399745
ZCTA5 02886,75404,2183,29530,02886,7.392482221469692
ZCTA5 02888,78269,1590,18364,02888,8.658244391200174
ZCTA5 02889,79274,1917,28343,02889,6.76357478036905
ZCTA5 02891,82331,1346,21795,02891,6.1757283780683645
ZCTA5 02892,118542,121,5974,02892,2.025443588885169
ZCTA5 02893,62649,3195,30642,02893,10.426865087135305
ZCTA5 02894,71813,0,555,02894,0.0
ZCTA5 02895,48882,7911,42458,02895,18.632530971783883
ZCTA5 02896,95595,754,11295,02896,6.6755201416556
ZCTA5 02898,86122,46,1430,02898,3.2167832167832167
ZCTA5 02903,50966,2190,8550,02903,25.6140350877193
ZCTA5 02904,56139,4309,30903,02904,13.943630068278159
ZCTA5 02905,45594,6291,25427,02905,24.7414166043969
ZCTA5 02906,93341,2712,25673,02906,10.5636271569353
ZCTA5 02907,39522,8550,31180,02907,27.421423989737008
ZCTA5 02908,63775,6590,38079,02908,17.306126736521442
ZCTA5 02909,52232,9759,41420,02909,23.561081603090294
ZCTA5 02910,77951,1637,22407,02910,7.305752666577408
ZCTA5 02911,69306,1815,15811,02911,11.479349819745746
ZCTA5 02912,-666666666,21,21,02912,100.0
ZCTA5 02914,51513,3103,21514,02914,14.423166310309565
ZCTA5 02915,76385,1482,15681,02915,9.4509278744978
ZCTA5 02916,85025,473,9274,02916,5.100280353676946
ZCTA5 02917,92440,517,11430,02917,4.5231846019247595
ZCTA5 02918,-666666666,16,73,02918,21.91780821917808
ZCTA5 02919,76592,2094,29039,02919,7.210992114053514
ZCTA5 02920,68794,2989,34596,02920,8.639727136085098
ZCTA5 02921,112767,374,12258,02921,3.0510686898352097
ZCTA5 03031,142083,502,11712,03031,4.28620218579235
ZCTA5 03032,127330,36,5852,03032,0.6151742993848257
ZCTA5 03033,150893,11,5591,03033,0.19674476837774996
ZCTA5 03034,106868,84,4166,03034,2.0163226116178588
ZCTA5 03036,131635,145,5160,03036,2.810077519379845
ZCTA5 03037,111833,274,4656,03037,5.88487972508591
ZCTA5 03038,84819,2301,33971,03038,6.773424391392659
ZCTA5 03042,88671,466,7065,03042,6.59589525831564
ZCTA5 03043,99185,117,1541,03043,7.592472420506165
ZCTA5 03044,116944,169,4634,03044,3.6469572723349155
ZCTA5 03045,100751,820,13090,03045,6.264323911382736
ZCTA5 03046,136548,64,2993,03046,2.1383227530905446
ZCTA5 03047,89179,128,1764,03047,7.2562358276643995
ZCTA5 03048,80761,239,3466,03048,6.895556837853434
ZCTA5 03049,144514,110,8323,03049,1.3216388321518684
ZCTA5 03051,112285,941,25126,03051,3.745124572156332
ZCTA5 03052,122139,14,8437,03052,0.16593575915609815
ZCTA5 03053,116996,567,25527,03053,2.2211775766835116
ZCTA5 03054,114562,1044,26519,03054,3.93680003016705
ZCTA5 03055,82990,793,15887,03055,4.991502486309561
ZCTA5 03057,134356,65,2584,03057,2.5154798761609904
ZCTA5 03060,58434,3576,30396,03060,11.76470588235294
ZCTA5 03062,95279,983,28232,03062,3.4818645508642674
ZCTA5 03063,93876,775,15946,03063,4.860153016430453
ZCTA5 03064,69637,1778,14664,03064,12.12493180578287
ZCTA5 03070,122292,250,6032,03070,4.144562334217507
ZCTA5 03071,81958,205,5217,03071,3.9294613762698867
ZCTA5 03076,111333,311,14017,03076,2.2187343939502036
ZCTA5 03077,82521,827,10610,03077,7.7945334590009425
ZCTA5 03079,91276,1393,29951,03079,4.65092985209175
ZCTA5 03082,94000,39,1625,03082,2.4
ZCTA5 03084,88056,134,1257,03084,10.66030230708035
ZCTA5 03086,83477,181,4096,03086,4.4189453125
ZCTA5 03087,167641,320,15424,03087,2.0746887966804977
ZCTA5 03101,58802,745,3074,03101,24.23552374756018
ZCTA5 03102,60103,4339,32159,03102,13.492334960664198
ZCTA5 03103,61743,5404,37112,03103,14.56132787238629
ZCTA5 03104,73574,3499,33069,03104,10.580906589252773
ZCTA5 03106,88638,531,13843,03106,3.835873726793325
ZCTA5 03109,87540,401,9827,03109,4.080594281062379
ZCTA5 03110,143119,683,22577,03110,3.025202639854719
ZCTA5 03215,83281,0,198,03215,0.0
ZCTA5 03216,81333,414,2420,03216,17.107438016528924
ZCTA5 03217,48509,576,2365,03217,24.355179704016912
ZCTA5 03218,81335,0,1411,03218,0.0
ZCTA5 03220,67697,802,7400,03220,10.837837837837839
ZCTA5 03221,88000,29,2137,03221,1.357042583060365
ZCTA5 03222,70000,540,5990,03222,9.015025041736227
ZCTA5 03223,73919,165,3336,03223,4.946043165467626
ZCTA5 03224,102750,100,2233,03224,4.478280340349306
ZCTA5 03225,75202,156,3463,03225,4.504764654923477
ZCTA5 03226,91071,4,825,03226,0.48484848484848486
ZCTA5 03227,127813,44,1350,03227,3.259259259259259
ZCTA5 03229,100665,347,5911,03229,5.870411097952969
ZCTA5 03230,60268,176,1357,03230,12.96978629329403
ZCTA5 03231,90804,6,138,03231,4.3478260869565215
ZCTA5 03233,116034,0,235,03233,0.0
ZCTA5 03234,96607,195,4739,03234,4.114792150242668
ZCTA5 03235,61678,413,8702,03235,4.746035394162262
ZCTA5 03237,84199,135,2063,03237,6.543868153174988
ZCTA5 03238,39250,1,84,03238,1.1904761904761905
ZCTA5 03240,70625,108,1116,03240,9.67741935483871
ZCTA5 03241,81607,117,994,03241,11.770623742454728
ZCTA5 03242,79500,743,5122,03242,14.506052323311206
ZCTA5 03243,77019,56,881,03243,6.3564131668558455
ZCTA5 03244,84861,602,7596,03244,7.925223802001054
ZCTA5 03245,78304,179,2063,03245,8.676684440135725
ZCTA5 03246,63812,1688,16403,03246,10.290800463329878
ZCTA5 03249,102358,362,7642,03249,4.736979848207276
ZCTA5 03251,58917,41,1401,03251,2.9264810849393292
ZCTA5 03253,61359,703,6622,03253,10.616128057988524
ZCTA5 03254,82526,112,4853,03254,2.307850813929528
ZCTA5 03255,102273,53,1902,03255,2.786540483701367
ZCTA5 03256,74509,225,2572,03256,8.74805598755832
ZCTA5 03257,81984,129,3281,03257,3.9317281316671746
ZCTA5 03258,110291,75,2677,03258,2.801643630930146
ZCTA5 03259,71616,0,250,03259,0.0
ZCTA5 03260,110089,26,1027,03260,2.5316455696202533
ZCTA5 03261,104653,304,4601,03261,6.607259291458378
ZCTA5 03262,62750,86,1177,03262,7.306711979609176
ZCTA5 03263,58036,371,4005,03263,9.263420724094882
ZCTA5 03264,68984,737,5708,03264,12.911702873160477
ZCTA5 03266,57361,189,1942,03266,9.732234809474768
ZCTA5 03268,79519,134,1467,03268,9.134287661895025
ZCTA5 03269,75833,163,2935,03269,5.5536626916524705
ZCTA5 03273,160379,0,287,03273,0.0
ZCTA5 03275,82907,825,11868,03275,6.951466127401415
ZCTA5 03276,61664,616,8489,03276,7.256449522912003
ZCTA5 03278,74792,248,2861,03278,8.668297797972736
ZCTA5 03279,48563,79,783,03279,10.089399744572159
ZCTA5 03280,78542,41,1157,03280,3.543647363872083
ZCTA5 03281,101773,288,9072,03281,3.1746031746031744
ZCTA5 03282,79375,129,1099,03282,11.737943585077343
ZCTA5 03284,98542,24,863,03284,2.7809965237543453
ZCTA5 03285,72973,140,2669,03285,5.245410266017235
ZCTA5 03287,104241,28,1497,03287,1.8704074816299265
ZCTA5 03290,95655,154,5071,03290,3.036876355748373
ZCTA5 03291,-666666666,111,111,03291,100.0
ZCTA5 03293,53333,0,215,03293,0.0
ZCTA5 03301,72594,3196,30805,03301,10.374939133257588
ZCTA5 03303,79599,1056,15676,03303,6.736412350089309
ZCTA5 03304,132774,133,8227,03304,1.6166281755196306
ZCTA5 03307,64836,526,5634,03307,9.336173233936812
ZCTA5 03431,62938,2491,21991,03431,11.327361193215406
ZCTA5 03440,75536,130,2920,03440,4.4520547945205475
ZCTA5 03441,37188,154,261,03441,59.00383141762452
ZCTA5 03442,67863,76,1505,03442,5.04983388704319
ZCTA5 03443,70156,0,276,03443,0.0
ZCTA5 03444,88467,139,1499,03444,9.272848565710474
ZCTA5 03445,84107,35,655,03445,5.343511450381679
ZCTA5 03446,74598,495,6389,03446,7.7476913444983575
ZCTA5 03447,77727,136,2336,03447,5.821917808219178
ZCTA5 03448,66875,65,826,03448,7.8692493946731235
ZCTA5 03449,75313,59,1737,03449,3.3966609096142775
ZCTA5 03450,85956,39,1017,03450,3.8348082595870205
ZCTA5 03451,65921,511,3970,03451,12.871536523929471
ZCTA5 03452,68222,270,5286,03452,5.10783200908059
ZCTA5 03455,75313,357,2523,03455,14.149821640903687
ZCTA5 03456,90568,102,789,03456,12.927756653992395
ZCTA5 03457,89583,49,774,03457,6.330749354005167
ZCTA5 03458,101063,321,6696,03458,4.793906810035843
ZCTA5 03461,84861,470,5304,03461,8.861236802413273
